Date,ProductName,DeliveredAlwaysbest,DeliveredTop,DeliveredColMart,DemandAlwaysbest,DemandTop,DemandColMart
2019-08-12,Fressie Orange/C-power PET,2880,0,0,2880,0,0
2019-08-12,Fressie Orange PET,0,34560,0,0,34560,0
2019-08-12,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-08-12,Fressie Orange/Mango+C 1L,0,0,0,10200,0,0
2019-08-13,Fressie Orange 1 liter,0,0,0,0,0,0
2019-08-13,Fressie Orange/Mango 1 liter,2982,0,4773,3000,0,4800
2019-08-13,Fressie Orange/C-power PET,0,2880,0,0,2880,0
2019-08-13,Fressie Orange PET,0,34560,0,0,34560,0
2019-08-13,Fressie Orange/Mango PET,0,11520,0,0,11520,0
2019-08-13,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-08-14,Fressie Orange 1 liter,19800,0,0,19800,0,0
2019-08-14,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-08-14,Fressie Orange/C-power PET,0,0,5760,0,0,5760
2019-08-14,Fressie Orange PET,0,0,0,0,0,0
2019-08-14,Fressie Orange/Mango PET,0,0,11520,0,0,11520
2019-08-14,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-08-15,Fressie Orange 1 liter,23400,0,0,23400,0,0
2019-08-15,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-08-15,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-08-15,Fressie Orange PET,0,0,0,0,0,0
2019-08-15,Fressie Orange/Mango PET,2880,0,0,2880,0,0
2019-08-15,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-08-16,Fressie Orange 1 liter,0,0,0,0,0,0
2019-08-16,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-08-16,Fressie Orange/C-power PET,2880,0,0,2880,0,0
2019-08-16,Fressie Orange PET,23040,0,37440,23040,0,37440
2019-08-16,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-08-16,Fressie Orange/Mango+C 1L,0,0,12600,0,0,12600
2019-08-19,Fressie Orange 1 liter,0,0,40800,0,0,40800
2019-08-19,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-08-19,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-08-19,Fressie Orange PET,17280,28800,0,17280,28800,0
2019-08-19,Fressie Orange/Mango PET,0,8640,0,0,8640,0
2019-08-19,Fressie Orange/Mango+C 1L,10800,0,0,10800,0,0
2019-08-20,Fressie Orange 1 liter,27600,0,0,27600,0,0
2019-08-20,Fressie Orange/Mango 1 liter,3000,0,5400,3000,0,5400
2019-08-20,Fressie Orange/C-power PET,2880,2880,0,2880,2880,0
2019-08-20,Fressie Orange PET,0,0,0,0,0,0
2019-08-20,Fressie Orange/Mango PET,0,0,11520,0,0,11520
2019-08-20,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-08-21,Fressie Orange 1 liter,0,0,0,0,0,0
2019-08-21,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-08-21,Fressie Orange/C-power PET,0,0,5760,0,0,5760
2019-08-21,Fressie Orange PET,0,23222,0,0,46080,0
2019-08-21,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-08-21,Fressie Orange/Mango+C 1L,12600,0,0,12600,0,0
2019-08-22,Fressie Orange 1 liter,0,0,0,0,0,0
2019-08-22,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-08-22,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-08-22,Fressie Orange PET,0,0,0,25920,0,0
2019-08-22,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-08-22,Fressie Orange/Mango+C 1L,8400,0,19200,8400,0,19200
2019-08-23,Fressie Orange 1 liter,0,0,81600,0,0,81600
2019-08-23,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-08-23,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-08-23,Fressie Orange PET,0,0,0,0,112320,0
2019-08-23,Fressie Orange/Mango PET,5760,0,0,5760,0,0
2019-08-23,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-08-26,Fressie Orange 1 liter,0,0,0,0,0,0
2019-08-26,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-08-26,Fressie Orange/C-power PET,0,2880,0,0,2880,0
2019-08-26,Fressie Orange PET,0,0,0,0,0,0
2019-08-26,Fressie Orange/Mango PET,0,0,14400,0,0,14400
2019-08-26,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-08-27,Fressie Orange 1 liter,0,0,0,0,0,0
2019-08-27,Fressie Orange/Mango 1 liter,0,0,3600,0,0,3600
2019-08-27,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-08-27,Fressie Orange PET,0,0,0,0,20160,0
2019-08-27,Fressie Orange/Mango PET,2880,14400,0,2880,14400,0
2019-08-27,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-08-28,Fressie Orange 1 liter,47400,0,69000,47400,0,69000
2019-08-28,Fressie Orange/Mango 1 liter,3000,0,0,3000,0,0
2019-08-28,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-08-28,Fressie Orange PET,0,25920,0,0,25920,0
2019-08-28,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-08-28,Fressie Orange/Mango+C 1L,0,0,10200,0,0,10200
2019-08-29,Fressie Orange 1 liter,0,0,0,0,0,0
2019-08-29,Fressie Orange/Mango 1 liter,4800,0,4800,4800,0,4800
2019-08-29,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-08-29,Fressie Orange PET,0,0,0,0,0,0
2019-08-29,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-08-29,Fressie Orange/Mango+C 1L,10200,0,0,10200,0,0
2019-08-30,Fressie Orange 1 liter,0,0,0,0,0,0
2019-08-30,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-08-30,Fressie Orange/C-power PET,0,0,2880,0,0,2880
2019-08-30,Fressie Orange PET,25920,31680,0,25920,31680,0
2019-08-30,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-08-30,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-12-02,Fressie Orange 1 liter,30000,0,67200,30000,0,67200
2019-12-02,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-12-02,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-12-02,Fressie Orange PET,0,0,40320,0,0,40320
2019-12-02,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-12-02,Fressie Orange/Mango+C 1L,6000,0,13800,6000,0,13800
2019-12-03,Fressie Orange 1 liter,0,0,53400,0,0,53400
2019-12-03,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-12-03,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-12-03,Fressie Orange PET,31680,20160,0,31680,20160,0
2019-12-03,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-12-03,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-12-04,Fressie Orange 1 liter,38400,0,28800,38400,0,28800
2019-12-04,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-12-04,Fressie Orange/C-power PET,2880,0,0,2880,0,0
2019-12-04,Fressie Orange PET,0,0,0,0,0,0
2019-12-04,Fressie Orange/Mango PET,0,0,14400,0,0,14400
2019-12-04,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-12-05,Fressie Orange 1 liter,0,0,52800,0,0,52800
2019-12-05,Fressie Orange/Mango 1 liter,0,0,4800,0,0,4800
2019-12-05,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-12-05,Fressie Orange PET,0,31680,43200,0,31680,43200
2019-12-05,Fressie Orange/Mango PET,0,11520,0,0,11520,0
2019-12-05,Fressie Orange/Mango+C 1L,0,0,12600,0,0,12600
2019-12-06,Fressie Orange 1 liter,48000,0,0,48000,0,0
2019-12-06,Fressie Orange/Mango 1 liter,3000,0,0,3000,0,0
2019-12-06,Fressie Orange/C-power PET,0,2880,0,0,2880,0
2019-12-06,Fressie Orange PET,0,40320,0,0,40320,0
2019-12-06,Fressie Orange/Mango PET,2880,0,0,2880,0,0
2019-12-06,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-12-09,Fressie Orange 1 liter,0,0,57000,0,0,57000
2019-12-09,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-12-09,Fressie Orange/C-power PET,0,0,5760,0,0,5760
2019-12-09,Fressie Orange PET,0,0,0,0,0,0
2019-12-09,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-12-09,Fressie Orange/Mango+C 1L,9000,0,0,9000,0,0
2019-12-10,Fressie Orange 1 liter,0,0,0,0,0,0
2019-12-10,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-12-10,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-12-10,Fressie Orange PET,0,0,0,0,0,0
2019-12-10,Fressie Orange/Mango PET,0,0,8640,0,0,8640
2019-12-10,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-12-11,Fressie Orange 1 liter,0,0,61200,0,0,61200
2019-12-11,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-12-11,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-12-11,Fressie Orange PET,0,0,0,0,0,0
2019-12-11,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-12-11,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-12-12,Fressie Orange 1 liter,0,0,61200,0,0,61200
2019-12-12,Fressie Orange/Mango 1 liter,3000,0,0,3000,0,0
2019-12-12,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-12-12,Fressie Orange PET,0,28800,0,0,28800,0
2019-12-12,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-12-12,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-12-13,Fressie Orange 1 liter,0,0,0,0,0,0
2019-12-13,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-12-13,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-12-13,Fressie Orange PET,28800,0,51840,28800,0,51840
2019-12-13,Fressie Orange/Mango PET,0,8640,0,0,8640,0
2019-12-13,Fressie Orange/Mango+C 1L,9000,0,0,9000,0,0
2019-12-16,Fressie Orange 1 liter,43800,0,0,43800,0,0
2019-12-16,Fressie Orange/Mango 1 liter,2400,0,0,2400,0,0
2019-12-16,Fressie Orange/C-power PET,0,0,562,0,0,5760
2019-12-16,Fressie Orange PET,0,0,0,0,0,0
2019-12-16,Fressie Orange/Mango PET,0,0,11520,0,0,11520
2019-12-16,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-12-17,Fressie Orange 1 liter,0,0,76200,0,0,76200
2019-12-17,Fressie Orange/Mango 1 liter,0,0,4800,0,0,4800
2019-12-17,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-12-17,Fressie Orange PET,0,46080,0,0,46080,0
2019-12-17,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-12-17,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-12-18,Fressie Orange 1 liter,0,0,0,0,0,0
2019-12-18,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-12-18,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-12-18,Fressie Orange PET,28800,0,0,28800,0,0
2019-12-18,Fressie Orange/Mango PET,5760,0,0,5760,0,0
2019-12-18,Fressie Orange/Mango+C 1L,0,0,66000,0,0,66000
2019-12-19,Fressie Orange 1 liter,0,0,0,0,0,0
2019-12-19,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-12-19,Fressie Orange/C-power PET,0,0,0,2880,0,0
2019-12-19,Fressie Orange PET,0,92160,25920,0,92160,25920
2019-12-19,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-12-19,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-12-20,Fressie Orange 1 liter,28200,0,45600,28200,0,45600
2019-12-20,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-12-20,Fressie Orange/C-power PET,0,0,0,0,2880,0
2019-12-20,Fressie Orange PET,0,0,0,0,0,0
2019-12-20,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-12-20,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-12-23,Fressie Orange 1 liter,0,0,0,0,0,0
2019-12-23,Fressie Orange/Mango 1 liter,2400,0,0,2400,0,0
2019-12-23,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-12-23,Fressie Orange PET,0,20160,0,0,20160,0
2019-12-23,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-12-23,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-12-24,Fressie Orange 1 liter,0,0,68400,0,0,68400
2019-12-24,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-12-24,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-12-24,Fressie Orange PET,40320,0,0,40320,0,0
2019-12-24,Fressie Orange/Mango PET,2880,0,20160,2880,0,20160
2019-12-24,Fressie Orange/Mango+C 1L,10200,0,15000,10200,0,15000
2019-12-25,Fressie Orange 1 liter,0,0,77400,0,0,77400
2019-12-25,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-12-25,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-12-25,Fressie Orange PET,34560,0,0,34560,0,0
2019-12-25,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-12-25,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-12-26,Fressie Orange 1 liter,28200,0,0,28200,0,0
2019-12-26,Fressie Orange/Mango 1 liter,2400,0,0,2400,0,0
2019-12-26,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-12-26,Fressie Orange PET,31680,25920,77760,31680,25920,77760
2019-12-26,Fressie Orange/Mango PET,0,8640,0,0,8640,0
2019-12-26,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-12-27,Fressie Orange 1 liter,0,0,0,0,0,0
2019-12-27,Fressie Orange/Mango 1 liter,7800,0,0,7800,0,0
2019-12-27,Fressie Orange/C-power PET,0,0,5760,0,0,5760
2019-12-27,Fressie Orange PET,0,0,0,0,0,0
2019-12-27,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-12-27,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-12-30,Fressie Orange 1 liter,37800,0,0,37800,0,0
2019-12-30,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-12-30,Fressie Orange/C-power PET,2880,0,0,2880,0,0
2019-12-30,Fressie Orange PET,0,0,0,0,0,0
2019-12-30,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-12-30,Fressie Orange/Mango+C 1L,30000,0,0,30000,0,0
2019-12-31,Fressie Orange 1 liter,0,0,95400,0,0,95400
2019-12-31,Fressie Orange/Mango 1 liter,1200,0,4200,1200,0,4200
2019-12-31,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-12-31,Fressie Orange PET,0,20160,57600,0,20160,57600
2019-12-31,Fressie Orange/Mango PET,5760,0,0,5760,0,0
2019-12-31,Fressie Orange/Mango+C 1L,0,0,7200,0,0,7200
2019-02-01,Fressie Orange 1 liter,0,0,25800,0,0,25800
2019-02-01,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-02-01,Fressie Orange/C-power PET,0,5760,0,0,5760,0
2019-02-01,Fressie Orange PET,0,0,0,0,0,0
2019-02-01,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-02-01,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-02-04,Fressie Orange 1 liter,0,0,30600,0,0,30600
2019-02-04,Fressie Orange/Mango 1 liter,0,0,4200,0,0,4200
2019-02-04,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-02-04,Fressie Orange PET,0,0,0,0,0,0
2019-02-04,Fressie Orange/Mango PET,0,0,8640,0,0,8640
2019-02-04,Fressie Orange/Mango+C 1L,6000,0,0,6000,0,0
2019-02-05,Fressie Orange 1 liter,0,0,0,0,0,0
2019-02-05,Fressie Orange/Mango 1 liter,5400,0,3000,5400,0,3000
2019-02-05,Fressie Orange/C-power PET,2880,0,0,2880,0,0
2019-02-05,Fressie Orange PET,0,20160,80640,0,20160,80640
2019-02-05,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-02-05,Fressie Orange/Mango+C 1L,0,0,16200,0,0,16200
2019-02-06,Fressie Orange 1 liter,0,0,0,0,0,0
2019-02-06,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-02-06,Fressie Orange/C-power PET,0,0,2880,0,0,2880
2019-02-06,Fressie Orange PET,20160,0,0,20160,0,0
2019-02-06,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-02-06,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-02-07,Fressie Orange 1 liter,37800,0,0,37800,0,0
2019-02-07,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-02-07,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-02-07,Fressie Orange PET,0,0,0,0,0,0
2019-02-07,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-02-07,Fressie Orange/Mango+C 1L,7200,0,11400,7200,0,11400
2019-02-08,Fressie Orange 1 liter,0,0,0,0,0,0
2019-02-08,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-02-08,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-02-08,Fressie Orange PET,0,0,0,0,0,0
2019-02-08,Fressie Orange/Mango PET,5760,11520,5760,5760,11520,5760
2019-02-08,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-02-11,Fressie Orange 1 liter,42000,0,0,42000,0,0
2019-02-11,Fressie Orange/Mango 1 liter,1186,0,0,1800,0,0
2019-02-11,Fressie Orange/C-power PET,0,2880,0,0,2880,0
2019-02-11,Fressie Orange PET,0,0,0,0,0,0
2019-02-11,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-02-11,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-02-12,Fressie Orange 1 liter,0,0,26400,0,0,26400
2019-02-12,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-02-12,Fressie Orange/C-power PET,2880,0,0,2880,0,0
2019-02-12,Fressie Orange PET,0,23040,0,0,23040,0
2019-02-12,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-02-12,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-02-13,Fressie Orange 1 liter,0,0,0,0,0,0
2019-02-13,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-02-13,Fressie Orange/C-power PET,0,0,2880,0,0,2880
2019-02-13,Fressie Orange PET,0,0,48960,0,0,48960
2019-02-13,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-02-13,Fressie Orange/Mango+C 1L,4800,0,10200,4800,0,10200
2019-02-14,Fressie Orange 1 liter,47400,0,33000,47400,0,33000
2019-02-14,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-02-14,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-02-14,Fressie Orange PET,0,40320,0,0,40320,0
2019-02-14,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-02-14,Fressie Orange/Mango+C 1L,0,0,14400,0,0,14400
2019-02-15,Fressie Orange 1 liter,0,0,0,0,0,0
2019-02-15,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-02-15,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-02-15,Fressie Orange PET,0,0,0,0,0,0
2019-02-15,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-02-15,Fressie Orange/Mango+C 1L,0,0,12600,0,0,12600
2019-02-18,Fressie Orange 1 liter,52200,0,0,52200,0,0
2019-02-18,Fressie Orange/Mango 1 liter,0,0,3600,0,0,3600
2019-02-18,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-02-18,Fressie Orange PET,0,31680,0,0,31680,0
2019-02-18,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-02-18,Fressie Orange/Mango+C 1L,0,0,15600,0,0,15600
2019-02-19,Fressie Orange 1 liter,0,0,0,0,0,0
2019-02-19,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-02-19,Fressie Orange/C-power PET,2880,0,0,2880,0,0
2019-02-19,Fressie Orange PET,25920,0,0,25920,0,0
2019-02-19,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-02-19,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-02-20,Fressie Orange 1 liter,0,0,26400,0,0,26400
2019-02-20,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-02-20,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-02-20,Fressie Orange PET,0,0,0,0,0,0
2019-02-20,Fressie Orange/Mango PET,5760,8640,0,5760,8640,0
2019-02-20,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-02-21,Fressie Orange 1 liter,73800,0,0,73800,0,0
2019-02-21,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-02-21,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-02-21,Fressie Orange PET,0,31680,118080,0,31680,118080
2019-02-21,Fressie Orange/Mango PET,0,0,11520,0,0,11520
2019-02-21,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-02-22,Fressie Orange 1 liter,36000,0,0,36000,0,0
2019-02-22,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-02-22,Fressie Orange/C-power PET,0,5760,0,0,5760,0
2019-02-22,Fressie Orange PET,0,37440,0,0,37440,0
2019-02-22,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-02-22,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-02-25,Fressie Orange 1 liter,0,0,0,0,0,0
2019-02-25,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-02-25,Fressie Orange/C-power PET,0,0,5760,0,0,5760
2019-02-25,Fressie Orange PET,0,46080,0,0,46080,0
2019-02-25,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-02-25,Fressie Orange/Mango+C 1L,13200,0,0,13200,0,0
2019-02-26,Fressie Orange 1 liter,0,0,46200,0,0,46200
2019-02-26,Fressie Orange/Mango 1 liter,1800,0,0,1800,0,0
2019-02-26,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-02-26,Fressie Orange PET,72000,0,0,72000,0,0
2019-02-26,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-02-26,Fressie Orange/Mango+C 1L,0,0,22200,0,0,22200
2019-02-27,Fressie Orange 1 liter,0,0,0,0,0,0
2019-02-27,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-02-27,Fressie Orange/C-power PET,0,2880,0,0,2880,0
2019-02-27,Fressie Orange PET,0,0,0,0,0,0
2019-02-27,Fressie Orange/Mango PET,0,0,11520,0,0,11520
2019-02-27,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-02-28,Fressie Orange 1 liter,30600,0,0,30600,0,0
2019-02-28,Fressie Orange/Mango 1 liter,0,0,7200,0,0,7200
2019-02-28,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-02-28,Fressie Orange PET,0,0,0,0,0,0
2019-02-28,Fressie Orange/Mango PET,5760,11520,0,5760,11520,0
2019-02-28,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-01-01,Fressie Orange 1 liter,0,0,89400,0,0,89400
2019-01-01,Fressie Orange/Mango 1 liter,0,0,0,0,0,4800
2019-01-01,Fressie Orange/C-power PET,0,0,0,2880,0,0
2019-01-01,Fressie Orange PET,0,92160,0,0,92160,0
2019-01-01,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-01-01,Fressie Orange/Mango+C 1L,9000,0,0,9000,0,0
2019-01-02,Fressie Orange 1 liter,28800,0,0,28800,0,0
2019-01-02,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-01-02,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-01-02,Fressie Orange PET,0,11520,0,0,11520,0
2019-01-02,Fressie Orange/Mango PET,2880,0,0,2880,0,0
2019-01-02,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-01-03,Fressie Orange 1 liter,25200,0,0,25200,0,0
2019-01-03,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-01-03,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-01-03,Fressie Orange PET,0,0,0,0,0,0
2019-01-03,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-01-03,Fressie Orange/Mango+C 1L,0,0,16800,0,0,16800
2019-01-04,Fressie Orange 1 liter,0,0,0,0,0,0
2019-01-04,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-01-04,Fressie Orange/C-power PET,0,0,5760,0,0,5760
2019-01-04,Fressie Orange PET,43200,0,63360,43200,0,63360
2019-01-04,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-01-04,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-01-07,Fressie Orange 1 liter,0,0,0,0,0,0
2019-01-07,Fressie Orange/Mango 1 liter,0,0,0,3000,0,0
2019-01-07,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-01-07,Fressie Orange PET,0,0,0,0,0,0
2019-01-07,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-01-07,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-01-08,Fressie Orange 1 liter,0,0,72600,0,0,72600
2019-01-08,Fressie Orange/Mango 1 liter,0,0,0,0,0,5400
2019-01-08,Fressie Orange/C-power PET,0,5760,0,0,5760,0
2019-01-08,Fressie Orange PET,0,20160,0,0,20160,0
2019-01-08,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-01-08,Fressie Orange/Mango+C 1L,9600,0,0,9600,0,0
2019-01-09,Fressie Orange 1 liter,0,0,0,0,0,0
2019-01-09,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-01-09,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-01-09,Fressie Orange PET,28800,0,0,28800,0,0
2019-01-09,Fressie Orange/Mango PET,0,11520,14400,0,11520,14400
2019-01-09,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-01-10,Fressie Orange 1 liter,21000,0,36000,21000,0,36000
2019-01-10,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-01-10,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-01-10,Fressie Orange PET,0,0,0,0,0,0
2019-01-10,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-01-10,Fressie Orange/Mango+C 1L,0,0,0,0,0,0
2019-01-11,Fressie Orange 1 liter,0,0,0,0,0,0
2019-01-11,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-01-11,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-01-11,Fressie Orange PET,0,0,46080,0,0,46080
2019-01-11,Fressie Orange/Mango PET,0,0,0,0,0,0
2019-01-11,Fressie Orange/Mango+C 1L,7200,0,0,7200,0,0
2019-01-14,Fressie Orange 1 liter,0,0,0,0,0,0
2019-01-14,Fressie Orange/Mango 1 liter,0,0,0,0,0,0
2019-01-14,Fressie Orange/C-power PET,0,0,2880,0,0,2880
2019-01-14,Fressie Orange PET,0,23040,0,0,23040,0
2019-01-14,Fressie Orange/Mango PET,8640,0,0,8640,0,0
2019-01-14,Fressie Orange/Mango+C 1L,0,0,23400,0,0,23400
2019-01-15,Fressie Orange 1 liter,0,0,66600,0,0,66600
2019-01-15,Fressie Orange/Mango 1 liter,0,0,0,2400,0,0
2019-01-15,Fressie Orange/C-power PET,0,0,0,0,0,0
2019-01-15,Fressie Orange PET,37440,0,0,37440,0,0
2019-01-15,Fressie Orange/Mango PET,0,0,14400,0,0,14400
2019-01-15,Fressie Orange/Mango+C 1L,12600,0,0,12600,0,0
